dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
dataset1,2024,자막바 모션,"['보라색', '자막', '보라', '퍼플', '크로마키']",True,True
dataset1,2025,다리가 보이는 강가 나무 아래에 앉아있는 히잡을 쓴 여학생,"['인물', '나무', '물', '하늘', '장소', '여자', '공원', '강']",False,False
dataset1,2026,광화문_종로구_광화문,"['전통', '문화재', '서울', '경복궁', '조선', '타임랩스', '한양', '광화문', '궁궐', '궁', '왕', '왕조']",False,False
dataset1,2027,211006_문화_고궁_경복궁 근정전 전경 픽스샷 2,"['전통', '문화', '한옥', '조각', '문화재', '경복궁', '유적', '조선', '돌', '석재', '석조', '조정', '궁궐', '근정전', '궁', '왕', '사극', '왕실']",False,False
dataset1,2028,20210913_장소_양화대교_한강대교와 한강 픽스샷,"['한국', '풍경', '하늘', '장소', '서울', '공원', '한강', '낭만', '양화대교', '한강대교']",False,False
dataset1,2029,20210912_장소_여의도한강공원_한강변을 걷는 여자 팔로샷,['장소'],False,False
dataset1,2030,게임기 아이콘,"['게임기', '게임', '아이콘']",True,True
dataset1,2031,하트 인트로,"['감성', '하트', '트랜지션', '유튜브', '인트로', 'SNS', '다이어리', '브이로그', '프레임', '프리뷰', '소스', '다꾸', '하이라이트', '크로마키']",True,True
dataset1,2032,카툰 선 흰색,"['흰색', '충격', '모션그래픽', '편집', '편집소스', '이펙트', '집중', '놀람', '주목', '카툰']",True,True
dataset1,2033,마이산 운해,"['자연', '하늘', '빛', '구름', '해', '햇빛', '산', '타임랩스', '운해', 'timelapse', '마이산']",False,False
dataset1,2034,20210724_소통_문정수,"['인물', '소통', '충격', '당황', '크로마키']",False,True
dataset1,2035,20210725_감정_엄기영_안심하다,"['인물', '사람', '감정', '남자', '크로마키', '다행', '한숨', '안도']",False,True
dataset1,2036,20210913_사물_망원한강공원_움직이는 요트 팔로우샷 2,"['풍경', '도시', '취미', '물', '사물', '서울', '건축물', '스포츠', '강', '한강']",False,False
dataset1,2038,제주도섭지코지 등대,"['dronelife_sun', '자연', '여행', '바다', '제주도', '제주', '드론', '등대', '섭지코지']",False,False
dataset1,2040,영동고속도로 대관령,"['도로', '자동차', '구름', '안개', '산', '드론', '항공', '강릉', '드론샷', '운해', '고속도로', '강원도']",False,False
dataset1,2042,썰매를 타고 날아가는 산타할아버지 그린스크린,"['할아버지', '그래픽', '겨울', '산타할아버지', '캐릭터', '크리스마스', '산타', '썰매', '선물', '모션그래픽', '12월']",True,True
dataset1,2043,장식,"['크리스마스', '스티커', '장식']",True,True
dataset1,2044,연필 로켓(남자아이),['연필'],True,False
dataset1,2045,(드론) 인천 송도_센트럴파크(11),"['도로', '도시', '공원', '드라이브', '인천', '랜드마크', '드론', '항공', '항공뷰', '센트럴', '신도시', '송도', '파크', '센트럴파크']",False,False
dataset1,2046,211006_문화_음식_크림단팥빵 픽스샷,"['문화', '손', '음식', '빵', '제스처']",False,False
dataset1,2047,20210831_사물_공구_드라이버세트,['사물'],False,False
dataset1,2048,20210831_사물_음식_과일맛젤리,"['사물', '과자', '과일', '설탕', '스낵', '간식', '불량식품']",False,False
dataset1,2049,물 뿌리는 치아 이빨 캐릭터,"['치과', '양치', '물']",True,False
dataset1,2051,능소화21,"['그림', '배경', '비', '우산', '아트', '디지털아트', '봄비']",False,False
dataset1,2052,20211021 동물_개_보스턴테리어_하리네쉼터_쉬고 있는 보스턴테리어4,"['동물', '휴식', '잔디', '개', '강아지', '인조잔디', '앉아', '보스턴테리어']",False,False
dataset1,2054,까만 밤하늘 불꽃놀이 폭죽놀이 불놀이 축제,"['문화', '불', '영상', '밤', '행동', '행사', '축제', '가족', '밤하늘', '불꽃', '폭죽', '하늘', '데이트', '빛']",False,False
dataset1,2055,스탠드 조명 전원 전선 연결하는 조명감독 방송 PD,"['방송', 'PD', '감독', '촬영', '인물', '직업', '연결', '조명', '스탠드', '영상']",False,False
dataset1,2056,20210807_장소_무지개_제주 선흘리 시골의 무지개,"['시골', '나무', '자연', '하늘', '장소', '날씨', '제주도', '제주', '소원', '행운', '화창', '유채꽃', '무지개']",False,False
dataset1,2057,20211021 동물_개_푸들2_하리네쉼터_두리번 거리는 푸들1,"['옷', '동물', '개', '강아지', '애견', '반려', '푸들']",False,False
dataset1,2058,포인트 모션,"['하트', '사랑', '스티커', '귀여운', '연인', '포인트', '두근', '크로마키', '발렌타인']",True,True
dataset1,2059,DJI_0521_물의정원_남양주시_북한강,"['나무', '태양', '풍경', '자연', '물', '해', '햇빛', '초록', '환경', '친환경', '푸른', '물가', '드론', '북한강', '드론샷', '드론뷰', '강가', '물의정원', '남양주']",False,False
dataset1,2060,10월의 어느 멋진 날에8,"['자연', '그림', '배경', '가을', '단풍', '낙엽', '추상', '디지털아트']",False,False
dataset1,2061,20210725_소통_신현아,"['인물', '소통', '연인', '스트레스', '돼지', '크로마키', '놀리다', '놀림', '친구']",False,True
dataset1,2062,211006_문화_고궁_경복궁 근정전 전경 틸업샷,"['전통', '문화', '한옥', '조각', '문화재', '조선', '돌', '석재', '석조', '조정', '궁궐', '궁', '왕', '사극', '왕실']",False,False
dataset1,2064,연잎,"['자연', '이파리', '식물', '연못', '물가', '연꽃', '연잎', '수경']",False,False
dataset1,2066,20210725_감정_김동아_놀라다,"['인물', '사람', '여자', '감정', '깜짝', '크로마키', '놀라다', '회피']",False,True
dataset1,2070,211120_반려동물_개_산책하는 브라운 포메라니안,"['동물', '산책', '개', '강아지', '목줄', '소형견', '포메', '포메라니안']",False,False
dataset1,2073,네온 사진,"['네온', '사진']",True,False
dataset1,2074,노을 지는 강을 떠다니는 한강 유람선,"['물', '사물', '유원지', '서울', '공원', '강', '한강', '배', '관광', '보트', '유람선']",False,False
dataset1,2075,A02ND5D_남한산성_광주_남산산성,"['한국', '저녁', '도시', '건물', '불빛', '시티', '노을', '야경', '타임랩스', '남한산성', '광주', '남산산성', '시티뷰', '경기도']",False,False
dataset1,2077,물 트랜지션,"['트랜지션', '워터', '트렌지션']",True,True
dataset1,2078,20210910_장소_바다_서해갯벌,"['장소', '바다', '서해', '바닷가', '풍력', '드론', '갯벌', '밀물', '썰물', '풍차', '서해바다', '서해안', '체험']",False,False
dataset1,2079,시티팝 타이포,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '픽셀', '그래픽', '시티팝', '뉴트로', '타이포']",True,False
dataset1,2080,공방에서 조각 공예 작업하는 예술가 할아버지,"['인물', '직업', '공방', '문화', '금속공예', '예술가', '조각가', '조각상', '공예', '할아버지', '한국', '영상']",False,False
dataset1,2081,염전 곰소 소금창고 12 _2160p_30fps_prores422,"['바다', '농사', '드론', '갯벌', '염전', '곰소', '소금', '바닷물', '천일염', '서해안', '신안']",False,False
dataset1,2082,20210724_소통_황태완,"['권미정_등을토닥거리다', '인물', '소통', '포옹', '대화', '연인', '사과', '감사', '크로마키', '부부', '커플', '친구', '위로', '감동', '이해']",False,True
dataset1,2084,비 rain 날씨,"['스티커', '키즈', '아이', '날씨', '비', '선', '라인', '우산', '크레파스', '빗방울']",True,False
dataset1,2085,002ND850_남한산성_광주_남산산성,"['일몰', '일출', '태양', '풍경', '도시', '하늘', '빛', '건물', '배경', '해', '도심', '타임랩스', '남한산성', '광주', '남산산성', '시티뷰', '도시뷰']",False,False
dataset1,2088,복싱 샌드백 트레이닝,"['운동', '헬스', '복싱', '권투', '시합', '싸우다', '적대', '전쟁', '연습', '올림픽', '힘들다', '힘든', '땀', '스포츠', '글러브', '훅', '샌드백']",False,False
dataset1,2089,20210724_소통_문정수,"['인물', '소통', '어린이', '장난', '크로마키', '놀리다', '친구', '메롱']",False,True
dataset1,2093,스탠드 조명 전원 전선 연결하는 조명감독 방송 PD,"['방송', 'PD', '감독', '촬영', '인물', '직업', '연결', '조명', '스탠드', '한국', '영상']",False,False
dataset1,2094,20210724_감정_황태완_자신이 있다,"['인물', '감정', '남자', '자신감', '크로마키', '당당']",False,True
dataset1,2097,20211021 동물_개_포메라니안_하리네쉼터_앉아 있는 포메라니안,"['동물', '휴식', '개', '반려견', '강아지', '반려', '쿠션', '포메라니안']",False,False
dataset1,2098,한국_지하철_철도_측면_밤_01,"['한국', '밤', '저녁', '지하철', '고요', '어두운', '전철', '철도', '고독', '레일']",False,False
dataset1,2099,20210724_감정_김보미_두렵다,"['인물', '여자', '감정', '공포', '크로마키', '긴장', '초조', '두려움', '걱정', '불안', '근심']",False,True
dataset1,2100,211119_동물_야생동물_나무가지에 앉아있는 참새들 1,"['나무', '나뭇가지', '동물', '새', '참새', '나무가지']",False,False
dataset1,2101,흰색 한지로 약재를 포장하는 사람 스님의 손,"['인물', '전통', '문화', '스님', '영상', '손', '행동', '흰색', '하얀색', '포장', '약재', '사람']",False,False
dataset1,2103,한강,"['운전', '풍경', '차', '자동차', '배경', '이동', '드라이브', '차도', '주행', '한강', '하이퍼랩스', '빠른']",False,False
dataset1,2104,20210724_감정_김보미_안심하다,"['인물', '여자', '행복', '감정', '해결', '크로마키', '다행', '기쁨', '안심']",False,True
dataset1,2107,강남 고층 건물 거리,"['도시', '건물', '거리', '경제', '빌딩', '도심', '드론', '항공샷', '드론샷', '고층', '항공뷰', '강남', '전광판', '고층빌딩', '도심부']",False,False
dataset1,2108,천호대교_강동구_한강 (3),"['하늘', '공원', '구름', '강물', '한강', '산책', '타임랩스', '한강공원', '강가', 'timelapse', '강변']",False,False
dataset1,2109,일출,"['태양', '물', '하늘', '바다', '상승', '날씨', '햇빛', '시작', '새해', '노을', '아침', '지평선', '아름다움', '해질녘', '생태', '스타트', '실루엣']",False,False
dataset1,2110,현대 도예가가 도자기를 만드는 모습과 작업실 풍경,"['인물', '작업', '공방', '흙', '도자기', '예술', '도예', '찰흙', '문화', '예술가', '공예', '미술', '물레', '영상', '겨울', '점토', '물레질', '지점토', '도기', '조각칼', '작업실', '돌리다', '돌리기', '교실']",False,False
dataset1,2111,파란색 인터넷 브라우저 인터페이스 창(세부),"['그래픽', '인터넷', '버튼', '화살표', '모션그래픽', '템플릿', '온라인', '영상소스', '브라우저', 'UI', '인터페이스', '웹', 'IT', '검색', '모니터', '웹사이트', '사이트', '모션그래픽']",True,True
dataset1,2112,눈사람 눈 겨울,"['장갑', '겨울', '크리스마스', '모자', '눈', '모션그래픽', '빨간', '12월', '영상소스', '눈사람']",True,True
dataset1,2114,변산 해수욕장 서해안 해변 05 _2160p_30fps_prores422,"['풍경', '자연', '여행', '바다', '서해', '해변', '모래', '드론', '해수욕장', '변산', '서해바다']",False,False
dataset1,2115,용양봉저정공원_동작구_한강 (6),"['도시', '서울', '빌딩', '야경', '한강', '타임랩스', '대교', '용양봉저정공원', '동작구']",False,False
dataset1,2116,20210725_감정_김동아_여유롭다,"['인물', '사람', '여자', '감정', '제스쳐', '크로마키', '손짓']",False,True
dataset1,2117,20210724_감정_문정수_두렵다,"['인물', '감정', '남자', '공포', '크로마키', '긴장', '초조', '불안']",False,True
dataset1,2118,날카로운 칼로 도마 위 무 채써는 동전파스 붙인 아주머니,"['인물', '아주머니', '자르기', '영상', '손', '행동', '음식', '무채', '요리', '깎다', '사물', '주방', '식당']",False,False
dataset1,2120,용양봉저정공원_동작구_한강 (2),"['도시', '서울', '빌딩', '야경', '한강', '타임랩스', '대교', '용양봉저정공원', '동작구']",False,False
dataset1,2121,20220619_충남 장항 스카이워크 드론,"['나무', '자연', '물', '장소', '여행', '바다', '해변', '휴가', '모래', '휴식', '드론', '항공촬영', '갯벌', '충남', '전망대', '휴가철', '여행지', '뻘']",False,False
dataset1,2122,20210912_장소_서울역_야경 구경하는 여자 상반신 픽스샷,"['머리', '한국', '저녁', '도시', '장소', '거리', '여자', '뒷모습', '서울', '머리카락', '회사', '힘든', '도심', '여유', '도시뷰', '보케', '거리뷰', '회사원', '하루', '우울', '방지', '구경']",False,False
dataset1,2123,20210901_사물_00006,['사물'],False,False
